Tool,Severity,Code,Location,Line
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,part2_b6b6f7.py,819
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,part2_b6b6f7.py,860
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,part2_b6b6f7.py,895
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,paulix_5e2dda.py,12
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,pauli_twirling_a5b3f3.py,240
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,pauliz_9a45ab.py,12
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,pauliy_3b7186.py,12
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,prog_06_fb67b0.py,7
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,prog_06a_9fe7c7.py,5
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,prog_06b_948ebf.py,8
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,q04_qiskit_installation_and_test_7d0f02.py,240
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,q72_superdense_coding_solutions_88b113.py,83
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,q72_superdense_coding_solutions_88b113.py,164
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qaoa_01_3d9949.py,18
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qaoa_01_3d9949.py,52
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qbbv_qiskit_38bc7c.py,51
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qbbv_qiskit_38bc7c.py,129
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qbronzetask21_20phase_20kickback_3449a5.py,75
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qcgpu_qasm_64cf10.py,17
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qisbit_test_079e60.py,24
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_15bb82.py,34
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_15bb82.py,399
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_20code_20for_20learning_20q_20states_5b5c73.py,82
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_a2ec65.py,151
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_aer_test_c18517.py,19
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_bell_7805ce.py,13
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_bell_cfc20d.py,13
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_checkpoint_a9d24e.py,151
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_c50734.py,29
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_ex1_51d5c7.py,28
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_fa4234.py,34
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_fa4234.py,399
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_negative_20hydrogen_simulator_82a775.py,20
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_negative_20hydrogen_simulator_82a775.py,61
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_negative_20hydrogen_simulator_82a775.py,100
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_send_308ff1.py,28
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_terra_example_725f38.py,7
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_syntax_0c3560.py,24
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_syntax_0c3560.py,277
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_visualization_3c6897.py,11
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qiskit_vscode_test_fc052a.py,6
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,qphe_490639.py,32
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_8e47c9.py,11
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_93508a.py,17
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_addition_aaa458.py,7
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_e3f4e0.py,47
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_e3f4e0.py,64
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_e3f4e0.py,85
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_registers_e8131e.py,62
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_tf_test_8482ad.py,19
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_world_172b5a.py,27
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantum_world_3b1072.py,51
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantumcircuit_f534c3.py,93
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,quantumhashing_aaf2c4.py,15
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,remote_circuit_runner_51ee61.py,59
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,rooms_d04823.py,141
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,runtime_f31cc2.py,310
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,runtime_f31cc2.py,351
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,sample_349226.py,12
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,samplepassmanager_2a0b6b.py,77
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,schrodinger_inverse_0ea9f6.py,17
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,script_9ca211.py,23
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,simple_execution_b6739d.py,8
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,simulation_qbits_9d646b.py,54
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,simulation_qbits_9d646b.py,91
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,source_a6eaaecfd3494ee9a6464163473bb6ad_98623d.py,16
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,source_a6eaaecfd3494ee9a6464163473bb6ad_98623d.py,37
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,source_f019de334ee8449db10e18b23e93f071_309cc4.py,16
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,source_f019de334ee8449db10e18b23e93f071_309cc4.py,36
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,step_by_step_qgan_example_a100e0.py,177
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdense_3a0d59.py,14
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdense_coding_70db29.py,43
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdensecoding_833e3a.py,50
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdensecoding_833e3a.py,51
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdensecoding_833e3a.py,53
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdensecoding_833e3a.py,55
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdensecoding_example_d1684f.py,11
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superdensecoding_f85322.py,15
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superstaq_backend_test_8946c9.py,49
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,superstaq_backend_test_8946c9.py,98
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,teleport_ad6654.py,66
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_0_cloud_7eb557.py,17
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_0_local_9a631a.py,11
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_analyzation_c64ef0.py,26
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_ch_gate_07fe18.py,32
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_converter_98fbb5.py,28
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_converter_98fbb5.py,49
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,51
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,70
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,90
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,109
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,48
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cp_gate_7c0d88.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,67
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,129
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,87
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,146
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,105
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,168
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,190
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,124
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,141
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,211
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,163
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,185
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,230
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cr_gate_06996b.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,207
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,252
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,227
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_af868d.py,271
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,249
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_compiler_907f66.py,269
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_crx_gate_6f74a5.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cry_gate_336d83.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_crz_gate_a8b117.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_csqrtx_gate_bfdd45.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cu1_gate_64087e.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cu3_gate_5b2f40.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cu_gate_f07f40.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cx_gate_89af10.py,32
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cy_gate_6bf5cc.py,32
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_cz_gate_d560fe.py,32
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_div_552612.py,18
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_double_qbit_controlled_gates_31bd9f.py,44
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_faultsampler_d19b64.py,15
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_faultsampler_d19b64.py,62
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_forestbackend_d852a8.py,171
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_ibmqjob_815426.py,56
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_initializer_00df5a.py,167
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_initializer_dc74c8.py,167
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_identifiers_6ec4a8.py,308
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_identifiers_fb71d7.py,327
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_job_monitor_5357fa.py,25
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_localjob_6ed2bb.py,49
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_optimize_1q_gates_613d9e.py,72
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_parallel_9a7d0f.py,28
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_parse_counts_0953d6.py,66
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_pbar_status_1249d6.py,83
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_qasm_simulator_cpp_d5f382.py,53
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_qasm_simulator_cpp_a47a56.py,46
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_qiskit_b3f0b9.py,17
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_qasm_simulator_jku_4f8051.py,117
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_qasm_simulator_jku_4f8051.py,129
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_qobj_identifiers_d9221c.py,26
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_reset_gate_9e7c88.py,23
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_run_simulator_4ae56a.py,10
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_run_real_chip_2a42ab.py,15
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_rxx_gate_bf45d0.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_ryy_gate_cde4fc.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_rzz_gate_bc8be0.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_script_038b3c.py,16
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_statevector_simulator_projectq_81f3c3.py,30
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_statevector_simulator_projectq_81f3c3.py,49
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_sympy_statevector_simulator_342c1e.py,52
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_toasterbackend_05ab51.py,175
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_structure_aaba85.py,805
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,test_structure_aaba85.py,1045
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,testcode_e487ff.py,21
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,testing_a4a9d1.py,21
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,testing_stuff_8319a5.py,15
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,testquantumcircuit_3d0f6d.py,21
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,tomography_physical_aa0b02.py,21
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,untitled4_28db91.py,32
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,untitled_111f9e.py,15
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,visualizing_circuits_3d48ee.py,17
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,vqls_2_2_checkpoint_e8ed16.py,575
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,vqls_2_2_checkpoint_e8ed16.py,608
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,watson_1a75e7.py,84
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,xor_34a670.py,92
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 2 classical bits.,xor_34a670.py,118
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 3 classical bits.,test_structure_aaba85.py,820
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 4 classical bits.,a2_ekert_58a283.py,18
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 4 classical bits.,from_label_98f885.py,9
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 4 classical bits.,main_18d635.py,444
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 4 classical bits.,runtime_f31cc2.py,335
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 4 classical bits.,runtime_f31cc2.py,381
CodeQL,warning,ql-qc-size Circuit 'qc' has 2 qubits and 4 classical bits.,task_0f414b.py,22
CodeQL,warning,ql-qc-size Circuit 'qc' has 20 qubits and 0 classical bits.,classiq_mcx_9fb034.py,23
CodeQL,warning,ql-qc-size Circuit 'qc' has 20 qubits and 0 classical bits.,cost_experiments_4b9715.py,45
CodeQL,warning,ql-qc-size Circuit 'qc' has 20 qubits and 0 classical bits.,cost_experiments_4b9715.py,58
CodeQL,warning,ql-qc-size Circuit 'qc' has 20 qubits and 0 classical bits.,toffoli_e74313.py,35
CodeQL,warning,ql-qc-size Circuit 'qc' has 20 qubits and 10 classical bits.,challenge_8b86e4.py,10
CodeQL,warning,ql-qc-size Circuit 'qc' has 20 qubits and 2 classical bits.,searchengineparallel_4x4_3_images_81570a.py,28
CodeQL,warning,ql-qc-size Circuit 'qc' has 20 qubits and 20 classical bits.,b92_0461b6.py,22
CodeQL,warning,ql-qc-size Circuit 'qc' has 20000 qubits and 0 classical bits.,circuituse_0c5a5d.py,48
CodeQL,warning,ql-qc-size Circuit 'qc' has 20000 qubits and 0 classical bits.,circuituse_0c5a5d.py,74
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 0 classical bits.,sm_270565.py,299
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 4 classical bits.,week3_a0b2e5.py,22
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 7 classical bits.,sm_270565.py,43
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 7 classical bits.,sm_270565.py,82
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 7 classical bits.,sm_270565.py,125
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 7 classical bits.,sm_270565.py,168
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 7 classical bits.,sm_270565.py,211
CodeQL,warning,ql-qc-size Circuit 'qc' has 21 qubits and 7 classical bits.,sm_270565.py,254
CodeQL,warning,ql-qc-size Circuit 'qc' has 23 qubits and 0 classical bits.,qrealboosting16_d94b97.py,753
CodeQL,warning,ql-qc-size Circuit 'qc' has 23 qubits and 0 classical bits.,qrealboosting16_d94b97.py,787
CodeQL,warning,ql-qc-size Circuit 'qc' has 23 qubits and 0 classical bits.,qrealboosting16_d94b97.py,788
CodeQL,warning,ql-qc-size Circuit 'qc' has 23 qubits and 0 classical bits.,qrealboosting16_d94b97.py,789
CodeQL,warning,ql-qc-size Circuit 'qc' has 23 qubits and 0 classical bits.,qrealboosting16_d94b97.py,790
CodeQL,warning,ql-qc-size Circuit 'qc' has 23 qubits and 0 classical bits.,qrealboosting16_d94b97.py,796
CodeQL,warning,ql-qc-size Circuit 'qc' has 23 qubits and 0 classical bits.,qrmcircuitforfeedback_4ccb8b.py,226
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,2stepsim_254b89.py,298
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_2b0f47.py,845
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_2b0f47.py,879
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_2b0f47.py,880
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_2b0f47.py,881
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_2b0f47.py,882
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_make_classification_m32_q4_75fb47.py,784
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_2b0f47.py,888
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_make_classification_m32_q4_75fb47.py,821
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_make_classification_m32_q4_75fb47.py,822
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_make_classification_m32_q4_75fb47.py,823
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_cancer_m32_q4_4ed518.py,812
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_make_classification_m32_q4_75fb47.py,824
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_make_classification_m32_q4_75fb47.py,830
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_cancer_m32_q4_4ed518.py,849
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_cancer_m32_q4_4ed518.py,850
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_cancer_m32_q4_4ed518.py,851
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_cancer_m32_q4_4ed518.py,852
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qreal_boost_cancer_m32_q4_4ed518.py,858
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_ef6327.py,845
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_ef6327.py,879
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_ef6327.py,880
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_ef6327.py,881
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_ef6327.py,882
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 0 classical bits.,qrealboosting32_ef6327.py,888
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 1 classical bits.,searchengine_32x32_fd4508.py,29
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 1 classical bits.,searchengine_32x32_fd4508.py,47
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 1 classical bits.,searchengine_32x32_fd4508.py,65
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 1 classical bits.,searchengine_32x32_fd4508.py,83
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 1 classical bits.,searchengine_32x32_fd4508.py,101
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 1 classical bits.,searchengine_32x32_fd4508.py,127
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 1 classical bits.,swap_4e63a1.py,68
CodeQL,warning,ql-qc-size Circuit 'qc' has 24 qubits and 4 classical bits.,final_en_17c944.py,142
