Tool,Severity,Code,Location,Line
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),exercises_37c6a5.py,20
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),exercises_37c6a5.py,85
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),gateset_4ffe74.py,360
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),generator_coord_565f89.py,53
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),lesson_13_3270bf.py,70
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),measurement_tests_fdc8b4.py,74
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),measurement_tests_fdc8b4.py,93
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),prob_set1_c16682.py,89
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),prog01_3f4d3a.py,14
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),prog02_f8d93b.py,15
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),prog03_ad6eb1.py,14
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),project_test_c0474f.py,105
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),qbbv_qiskit_38bc7c.py,103
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),qiskit_15bb82.py,283
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),qiskit_c50734.py,289
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),qiskit_fa4234.py,283
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),qiskit_syntax_0c3560.py,187
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),qiskit_test_49241d.py,69
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),quantum_deutsch_3e799f.py,72
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),quantum_ecce46.py,111
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),quantum_pixel_generator_multi_qasm_fractional_925ea3.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),quantum_pixel_generator_multi_qasm_fractional_complete_5a24d9.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),quantum_pixel_generator_multi_qasm_fractional_variable_d8275b.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),quantum_pixel_generator_multi_qasm_multiple_variable_3608a1.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),set1_d625a5.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),swaptest_circuit_5b93fb.py,97
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),test_a81963.py,12
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),test_converter_aef704.py,596
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),test_converter_aef704.py,631
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),test_parse_counts_0953d6.py,21
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),transpiling_quantum_circuits_12a4f9.py,88
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),transpiling_990741.py,16
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),transpiling_quantum_circuits_6fe02d.py,88
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),transpiling_quantum_circuits_a941e6.py,88
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),tutorial5_bc351b.py,74
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),verification_cnot_f7ec3c.py,56
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,83
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,105
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,126
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,146
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,344
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,365
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,385
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,405
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,427
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,451
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,493
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,513
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,533
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,553
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),vqls_2_2_checkpoint_e8ed16.py,767
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (2) than classical  bits (1),xor_87f6bd.py,16
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20) than classical  bits (0),classiq_mcx_9fb034.py,23
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20) than classical  bits (0),cost_experiments_4b9715.py,45
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20) than classical  bits (0),cost_experiments_4b9715.py,58
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20) than classical  bits (0),toffoli_e74313.py,35
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20) than classical  bits (10),challenge_8b86e4.py,10
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20) than classical  bits (2),searchengineparallel_4x4_3_images_81570a.py,28
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20000) than classical  bits (0),circuituse_0c5a5d.py,48
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (20000) than classical  bits (0),circuituse_0c5a5d.py,74
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (0),sm_270565.py,299
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (4),week3_a0b2e5.py,22
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (7),sm_270565.py,43
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (7),sm_270565.py,82
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (7),sm_270565.py,125
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (7),sm_270565.py,168
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (7),sm_270565.py,211
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (21) than classical  bits (7),sm_270565.py,254
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (23) than classical  bits (0),qrealboosting16_d94b97.py,753
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (23) than classical  bits (0),qrmcircuitforfeedback_4ccb8b.py,226
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (0),2stepsim_254b89.py,298
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (0),qrealboosting32_2b0f47.py,845
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (0),qreal_boost_make_classification_m32_q4_75fb47.py,784
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (0),qreal_boost_cancer_m32_q4_4ed518.py,812
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (0),qrealboosting32_ef6327.py,845
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (1),searchengine_32x32_fd4508.py,29
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (1),searchengine_32x32_fd4508.py,47
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (1),searchengine_32x32_fd4508.py,65
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (1),searchengine_32x32_fd4508.py,83
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (1),searchengine_32x32_fd4508.py,101
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (1),searchengine_32x32_fd4508.py,127
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (1),swap_4e63a1.py,68
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (24) than classical  bits (4),final_en_17c944.py,142
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (25) than classical  bits (0),qrealboosting64_ceb7ad.py,975
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (27) than classical  bits (2),7_lights_out_multiple_boards_d1fd56.py,381
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (27) than classical  bits (3),searchengineparallel_4x4_4_images_f718c2.py,31
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (28) than classical  bits (2),ex_2b_keshav_17bb30.py,223
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (28) than classical  bits (4),ibmqc_2020_nov_ex_3_20e7af.py,1295
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (28) than classical  bits (4),week3_a0b2e5.py,61
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),03_multiqubit_bc6a05.py,21
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),19_3549ae.py,30
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),2_2_cc1c9c.py,17
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),2_2_20multiple_20qubits_20and_20entangled_20states_checkpoint_5ec426.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),3_qubits_grover_8084b9.py,19
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,258
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,272
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,297
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),4_use_multi_qubit_gates_2b1ae7.py,32
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),4_use_multi_qubit_gates_2b1ae7.py,89
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),4_use_multi_qubit_gates_2b1ae7.py,97
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),6_repetition_code_checkpoint_a580aa.py,29
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),8_repetition_code_b4041e.py,35
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),8_repetition_code_c36c04.py,35
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),a_20interactive_20bloch_20sphere_dd0f1b.py,29
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),advanced_circuits_cfffe9.py,220
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),ansatz_2165f1.py,621
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),ansatz_2165f1.py,678
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),base_f01604.py,173
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),base_nb_435f75.py,142
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),basic_copy1_401fbc.py,41
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),basic_teleportation_435baa.py,23
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),bombtester_8c8baa.py,13
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),boolean_9ab523.py,24
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),ccx2_f0d80d.py,28
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),ccx3_48ef26.py,28
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),ch03_03_phase_kickback_b55196.py,17
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),challenge1_basicquantumcircuits_cc24e3.py,311
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),chapter06_3_using_the_operator_flow_primitive_operators_classes_217bea.py,42
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),chapter06_2_using_the_operator_flow_state_function_classes_a4da65.py,27
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),circuit_519460.py,19
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),circuit_519460.py,32
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),circuit_519460.py,39
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),circuitsforreport_262e83.py,23
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),cirq_decomp_2d4bcb.py,50
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),cirq_decomp_2d4bcb.py,90
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),clifford_t_generator_400a46.py,100
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),clifford_t_sequence_generator_df10c2.py,124
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),code_ch4_7feb44.py,155
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),composite_gates_a70531.py,71
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),conftest_73a64d.py,64
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),database_01e2b5.py,40
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),egrover3_f706a4.py,20
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),example_2f1b4f.py,34
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),example_week2_38a1f9.py,43
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),exercise_204_34dd2b.py,44
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),exercise_204_34dd2b.py,58
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),frqi_test_973fcf.py,12
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),funzioni01_ea2685.py,76
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),funzioni01_ea2685.py,158
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),gates_9e3a8a.py,97
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),gateset_4ffe74.py,169
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),gateset_4ffe74.py,317
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),grover_3qubit_444385.py,24
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),grover_5da918.py,62
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),grover_a36915.py,433
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),grover_a36915.py,674
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),image_processing_8a0bc0.py,31
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),interaction_20c884.py,13
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),inverse_dcf9ae.py,12
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),kvant_799532.py,36
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),layered_architecture_paper_342a49.py,192
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),logic_test_679386.py,76
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),logic_test_679386.py,115
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),main_6c7c42.py,7
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),measurement_tests_fdc8b4.py,34
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),measurement_tests_fdc8b4.py,48
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),measurement_tests_fdc8b4.py,234
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),measurement_tests_fdc8b4.py,245
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),minor_project_qft_c4e413.py,23
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),minor_project_qft_c4e413.py,109
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_0138c6.py,258
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_0138c6.py,272
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_0138c6.py,297
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_81712e.py,258
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_81712e.py,272
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_81712e.py,296
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_92708b.py,258
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_92708b.py,272
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_92708b.py,297
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_dc13e7.py,258
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_dc13e7.py,272
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),more_circuit_identities_dc13e7.py,296
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),multi_qubit_91546e.py,36
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),multiple_qubits_entangled_states_41eb1c.py,70
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),multiple_qubits_entangled_states_d1b18b.py,70
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),multiple_qubits_entangled_states_ed679d.py,77
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),multiqbits_gates_f2d677.py,14
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),oracletest_7b0ec7.py,20
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),part_1_196d88.py,73
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),part_1_test_qiskit_f91166.py,73
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),plus_qse_test_5e891f.py,54
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),plus_qse_test_5e891f.py,70
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prerequisites_d88a6e.py,355
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prerequisites_d88a6e.py,863
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prerequisites_d88a6e.py,885
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prerequisites_d88a6e.py,902
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prerequisites_d88a6e.py,1009
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prerequisites_d88a6e.py,1018
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prog_07b_44f7a8.py,5
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),prog_08b_94bc4b.py,6
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),proving_universality_867439.py,311
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),proving_universality_867439.py,325
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),q_k_means_75cefa.py,34
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qaoa_def_82b4c7.py,171
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qaoa_def_82b4c7.py,212
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qc_8ef1af.py,37
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qc_test2_88ee36.py,15
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qft3qubits_516882.py,8
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qft_20example_fbf602.py,20
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qft_1392ab.py,10
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_15bb82.py,263
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_20example_31095a.py,20
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_2_5_proving_universality_d5ba80.py,32
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_2_4_more_circuit_identities_aa878d.py,128
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_2_4_more_circuit_identities_aa878d.py,138
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_2_4_more_circuit_identities_aa878d.py,162
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_2_4_more_circuit_identities_aa878d.py,181
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_2_4_more_circuit_identities_aa878d.py,197
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_57004f.py,40
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_backend_test_46b2db.py,60
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_c50734.py,269
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (3) than classical  bits (0),qiskit_fa4234.py,263
